Activity Date,Activity Type,Elapsed Time,Distance,Elapsed Time,Moving Time,Distance,Elevation Gain,Elevation Low,Elevation High
"Oct 16, 2017, 7:52:20 PM",Run,2370,8.2,2370,2367,8204.099609,55.0625,2.799999952,34
"Oct 17, 2017, 5:06:02 PM",Run,1431,4.97,1431,1381,4974.600098,26.18000031,5,34
"Oct 19, 2017, 7:31:38 PM",Run,3805,12.53,3805,3786,12533.5,94.53330231,2.799999952,34
"Oct 20, 2017, 4:03:51 PM",Run,3862,12.49,3862,3792,12497.2998,83.01329803,-3.200000048,33.79999924
"Oct 23, 2017, 5:04:54 PM",Run,2437,8.21,2437,2421,8216,56.34000015,2.799999952,34
"Oct 24, 2017, 7:47:35 PM",Run,1307,4.98,1307,1305,4979.700195,25.60000038,5,34
"Oct 26, 2017, 1:48:13 PM",Run,3972,14.34,3972,3795,14345.09961,113.0569992,-4.900000095,34
"Oct 29, 2017, 4:28:30 PM",Run,4085,14.19,4085,4049,14197.40039,124.9319992,-4.300000191,33.79999924
"Oct 31, 2017, 6:21:32 PM",Run,1537,5.09,1537,1447,5093.899902,28.64669991,3,34
"Nov 3, 2017, 9:02:26 PM",Run,6821,22.82,6821,6772,22828,226.1809998,-2.5,50
"Nov 9, 2017, 4:42:44 PM",Run,4984,17.36,4984,4912,17360,141.9519958,-4.900000095,34
"Nov 10, 2017, 11:08:53 AM",Run,4462,14.56,4462,4294,14564.2002,114.0199966,-4.199999809,34
"Nov 20, 2017, 7:00:18 PM",Run,2781,9.66,2781,2759,9666.700195,72.75520325,2.799999952,34
"Nov 21, 2017, 1:26:06 PM",Run,1436,4.99,1436,1378,4991.399902,25.17670059,5,34
"Nov 23, 2017, 8:32:13 PM",Run,5221,17.55,5221,5192,17553.5,122.7770004,1,34.09999847
"Nov 27, 2017, 9:21:54 PM",Run,2646,9.68,2646,2632,9681.599609,71.5286026,2.799999952,34
"Nov 28, 2017, 9:34:41 PM",Run,1426,4.91,1426,1423,4915.899902,25.96859932,5,31.5
"Nov 30, 2017, 10:56:04 AM",Run,6100,20.97,6100,6055,20976.09961,163.9730072,1,44
"Dec 1, 2017, 9:46:24 PM",Run,4291,14.56,4291,4254,14566.5,109.8000031,2,34
"Dec 4, 2017, 9:26:21 PM",Run,3636,12.6,3636,3634,12599.5,102.7129974,2.799999952,35.29999924
"Dec 5, 2017, 8:49:44 PM",Run,1976,7.03,1976,1975,7038.399902,45.55329895,2.799999952,34
"Dec 8, 2017, 1:32:57 PM",Run,2670,9.51,2670,2640,9513.299805,66.20899963,2.799999952,34
"Dec 12, 2017, 4:18:10 PM",Run,4580,14.64,4580,4239,14642.2998,115.0540009,2,34
"Dec 13, 2017, 3:29:19 PM",Run,1993,7.02,1993,1940,7024.799805,46.90999985,3,31.70000076
"Dec 16, 2017, 3:08:47 PM",Run,7894,26.62,7894,7745,26620.80078,222.4089966,1,50
"Dec 17, 2017, 4:24:55 PM",Run,2879,9.53,2879,2853,9535.200195,67.27330017,2.799999952,31.89999962
"Dec 20, 2017, 10:33:27 PM",Run,4735,14.58,4735,4328,14580.90039,121.4469986,2,36.40000153
"Dec 21, 2017, 10:33:05 PM",Run,2001,7.01,2001,1978,7015.600098,47.93999863,2.799999952,34
"Dec 28, 2017, 7:58:57 PM",Run,2095,7.05,2095,2049,7053.600098,45.27999878,2.799999952,34
"Dec 29, 2017, 8:04:54 PM",Run,4830,14.44,4830,4558,14439.09961,158.3049927,1,50
"Jan 31, 2018, 6:40:11 PM",Run,1715,5.04,1715,1681,5040.100098,27.65430069,5,34
"Feb 3, 2018, 1:03:21 PM",Run,2254,7.02,2254,2215,7024.899902,44.58666611,2.799999952,34
"Feb 5, 2018, 9:18:44 PM",Run,1562,4.98,1562,1546,4979.299805,25.20999908,5,33.59999847
"Feb 9, 2018, 9:08:56 PM",Run,3104,9.57,3104,3100,9577.200195,74.33000183,2.799999952,34
"Feb 13, 2018, 4:10:00 PM",Run,1560,4.82,1560,1560,4828.032227,0,,
"Feb 20, 2018, 3:33:33 PM",Run,1496,4.81,1496,1437,4813.799805,25.62444496,5,34
"Feb 24, 2018, 5:30:06 PM",Run,2117,7.32,2117,2100,7323.399902,58.11333466,2.799999952,35
"Feb 27, 2018, 6:01:48 PM",Run,1399,4.94,1399,1376,4941.299805,24.55999947,5,34
"Mar 6, 2018, 4:39:57 PM",Run,1431,4.95,1431,1393,4952.899902,25.68000031,5,34
"Mar 9, 2018, 3:10:18 PM",Run,2857,9.77,2857,2806,9775.799805,72.23666382,2.799999952,35
"Mar 15, 2018, 9:37:53 PM",Run,3958,12.93,3958,3946,12932.2002,100.2733307,2.799999952,35
"Mar 20, 2018, 4:05:22 PM",Run,2268,7.36,2268,2195,7365.200195,57.84000015,2.799999952,35
"Mar 23, 2018, 4:51:25 PM",Run,4656,15.07,4656,4577,15077.7998,110.4846039,2,35
"Mar 25, 2018, 6:18:27 PM",Run,2199,7.51,2199,2195,7516.5,60.15999985,3,35
"Mar 26, 2018, 5:54:06 PM",Run,2198,7.53,2198,2188,7529.799805,55.25,3,35
"Mar 28, 2018, 3:13:20 PM",Run,5549,18.03,5549,5451,18034.90039,136.2209473,1,35
"Apr 25, 2018, 7:41:37 PM",Run,2277,7.75,2277,2270,7754.399902,59.20333481,2.799999952,35
"Apr 27, 2018, 3:32:36 PM",Run,2259,7.5,2259,2217,7505,57.83761978,2.799999952,35
"May 8, 2018, 3:34:46 PM",Run,2173,7.53,2173,2155,7533.100098,50.3914299,4,35
"May 11, 2018, 1:47:22 PM",Run,3103,10.03,3103,3031,10038.90039,72.75666809,2.799999952,35
"May 18, 2018, 2:11:52 PM",Run,3954,12.79,3954,3917,12795.09961,98.70809174,2.799999952,35
"May 22, 2018, 8:18:26 PM",Run,2244,7.56,2244,2237,7566.399902,56.60333252,2.799999952,35
"May 24, 2018, 6:51:21 PM",Run,4791,15.16,4791,4481,15159.59961,124.5519028,2,35
"May 26, 2018, 2:00:00 PM",Run,1402,4.98,1402,1402,4988.966309,0,,
"May 30, 2018, 6:42:30 PM",Run,2079,7.55,2079,2073,7557.399902,58.52999878,2.799999952,35
"Jun 1, 2018, 9:13:30 AM",Run,1311,4.97,1311,1298,4969.200195,27.28000069,5,34
"Jun 5, 2018, 7:31:12 PM",Run,4780,16.14,4780,4742,16147.5,120.956665,1,35
"Jun 8, 2018, 7:54:47 PM",Run,2166,7.53,2166,2162,7531.200195,57.91999817,2.799999952,35
"Jun 10, 2018, 2:20:00 PM",Run,2132,7.56,2132,2132,7563.916992,0,,
"Jun 12, 2018, 7:52:41 PM",Run,2143,7.54,2143,2123,7541,59.68571472,2.799999952,35
"Jun 27, 2018, 6:17:37 PM",Run,2488,8.11,2488,2394,8111.799805,61.66476059,2.799999952,35
"Jul 4, 2018, 9:17:23 PM",Run,1444,4.97,1444,1444,4971.100098,28.78000069,5,34
"Jul 6, 2018, 7:32:08 PM",Run,2892,9.57,2892,2726,9575.799805,84.3666687,3,35
"Jul 7, 2018, 11:12:22 AM",Run,603,2.2,603,603,2205.100098,11.22333336,17.10000038,34
"Jul 9, 2018, 8:31:45 PM",Run,2274,8.17,2274,2227,8171,51.13333511,3.299999952,35
"Aug 4, 2018, 9:30:00 AM",Run,1500,4.98,1500,1500,4988.966309,0,,
"Aug 8, 2018, 3:46:31 PM",Run,1467,4.95,1467,1434,4956.899902,27.55999947,5,34
"Aug 9, 2018, 1:29:40 PM",Run,558,2.17,558,558,2176.100098,10.66666698,17.10000038,34
"Aug 11, 2018, 9:26:00 AM",Run,1431,5,1431,1431,5007.799805,24.85333252,5,34
"Aug 15, 2018, 8:00:00 PM",Run,1440,4.98,1440,1440,4988.966309,0,,
"Aug 16, 2018, 2:23:57 PM",Run,1340,4.48,1340,1298,4483,17.07999992,5,34
"Aug 18, 2018, 1:42:20 PM",Run,1434,4.94,1434,1417,4947,24.65999985,5,34
"Aug 21, 2018, 6:58:18 PM",Run,1457,4.97,1457,1401,4976.100098,25.39666748,5,34
"Aug 23, 2018, 7:31:19 PM",Run,2301,7.37,2301,2301,7377.5,58.54000092,2.799999952,35
"Aug 25, 2018, 1:20:26 PM",Run,1380,4.94,1380,1354,4940.600098,25.15999985,5,33.90000153
"Aug 27, 2018, 7:58:03 PM",Run,1477,4.95,1477,1452,4951.600098,25.10000038,5,34
"Aug 29, 2018, 7:00:43 PM",Run,2272,7.43,2272,2076,7434.799805,55.068573,2.799999952,35
"Aug 31, 2018, 3:06:26 PM",Run,1405,4.92,1405,1352,4924.799805,22.70000076,5,34
"Sep 3, 2018, 1:50:00 PM",Run,1390,4.95,1390,1390,4956.779297,0,,
"Sep 11, 2018, 5:47:23 PM",Run,1309,4.39,1309,1242,4392.399902,20.48095322,5,34
"Sep 18, 2018, 10:46:01 AM",Run,2556,5.81,2556,1734,5816.700195,79.87750244,123.6999969,163
"Sep 20, 2018, 4:14:03 PM",Run,1883,6.38,1883,1848,6379.700195,74.93333435,123.6999969,163
"Sep 24, 2018, 6:34:29 PM",Run,1817,6.39,1817,1804,6389.799805,74.99285889,124,163
"Sep 29, 2018, 12:54:28 PM",Run,1152,3.67,1152,1071,3675,38.20000076,124,148
"Oct 1, 2018, 6:27:41 PM",Run,1937,6.4,1937,1804,6408,74.82333374,123.6999969,163
"Oct 4, 2018, 3:16:30 PM",Run,3519,11.31,3519,3278,11311.7002,144.2279816,124,169.3000031
"Oct 9, 2018, 3:02:23 PM",Run,1792,6.44,1792,1786,6439.100098,74.54047394,124,163
"Oct 15, 2018, 4:33:52 PM",Run,1779,6.37,1779,1748,6369.299805,78.01095581,119.5,161.1999969
"Oct 17, 2018, 3:06:38 PM",Run,3015,10.45,3015,2936,10452,143.6103516,123.6999969,166
"Oct 19, 2018, 3:03:25 PM",Run,1894,6.37,1894,1876,6375.799805,78.49888611,119.4000015,161.1999969
"Oct 25, 2018, 5:17:59 PM",Run,3026,10.55,3026,2999,10554.2998,146.1266632,119.5999985,164.6000061
"Oct 29, 2018, 5:47:40 PM",Run,3731,12.39,3731,3670,12392.40039,159.6333313,117.5,167.5
"Nov 10, 2018, 6:40:43 PM",Run,1808,6.2,1808,1756,6202.799805,78.02333069,119.8000031,161.1999969
"Nov 12, 2018, 5:46:40 PM",Run,3941,13.48,3941,3904,13486.40039,181.3699951,117.5999985,164.8999939
"Nov 15, 2018, 7:24:20 PM",Run,3018,10.52,3018,3007,10522,143.9571381,119.3000031,164.8000031
"Nov 24, 2018, 3:30:00 PM",Run,3500,12.58,3500,3500,12585.07031,156.0576019,,
"Nov 26, 2018, 5:18:24 PM",Run,2460,8.27,2460,2295,8271.200195,113.2760696,119.3000031,161.1000061
"Nov 28, 2018, 3:11:28 PM",Run,4530,15.31,4530,4351,15312.09961,216.5566711,117.5,164.8999939
"Dec 5, 2018, 3:40:00 PM",Run,1180,3.62,1180,1180,3621.023926,64.00800323,,
"Dec 13, 2018, 9:12:29 PM",Run,2355,8.27,2355,2238,8272.299805,112.6483307,119.1999969,161.3000031
"Dec 19, 2018, 1:14:25 PM",Run,5943,19.03,5943,5522,19038.19922,129.3266602,2.5,38.70000076
"Jan 20, 2019, 7:34:32 PM",Run,2574,8.36,2574,2519,8365.5,112.0514297,119.5999985,161.3000031
"Jan 22, 2019, 6:08:22 PM",Run,1883,6.42,1883,1862,6424.5,77.81999969,119.5999985,161.3000031
"Jan 26, 2019, 10:58:44 AM",Run,1860,6.4,1860,1801,6401.100098,78.33999634,119.3000031,161.3000031
"Jan 28, 2019, 3:58:48 PM",Run,3073,10.46,3073,2965,10462.2002,143.0200043,119.3000031,164.8000031
"Jan 31, 2019, 3:38:46 PM",Run,1767,6.41,1767,1704,6416.5,78.29333496,119.5,161.3000031
"Feb 6, 2019, 6:00:42 PM",Run,1766,6.3,1766,1694,6302.299805,77.14444733,119.3000031,161.1999969
"Feb 8, 2019, 3:22:23 PM",Run,3689,12.35,3689,3391,12355.2998,177.1481018,119.4000015,164.8000031
"Feb 10, 2019, 3:05:03 PM",Run,1869,6.41,1869,1867,6415.100098,78.40000153,119.5999985,161.3000031
"Feb 14, 2019, 4:17:10 PM",Run,2931,10.5,2931,2873,10507.2002,142.9400024,119.8000031,164.6999969
"Feb 20, 2019, 5:30:49 PM",Run,4302,14.22,4302,4168,14223.7002,187.2009583,117.5,167.3999939
"Feb 22, 2019, 7:53:34 PM",Run,2361,8.36,2361,2350,8360.599609,112.9233322,119.5,161.3000031
"Feb 25, 2019, 7:27:37 PM",Run,2356,8.33,2356,2337,8330.299805,113.0933304,119.5,161.3000031
"Feb 27, 2019, 7:26:32 PM",Run,5163,17.88,5163,5127,17884,235.0733337,119.3000031,173.3999939
"Mar 6, 2019, 8:03:33 PM",Run,2316,8.39,2316,2237,8390.200195,111.3561935,119.1999969,161.3000031
"Mar 9, 2019, 2:48:12 PM",Run,6343,21.12,6343,5997,21121.30078,267.6481018,116.6999969,173.3999939
"Mar 26, 2019, 8:15:14 PM",Run,2425,8.32,2425,2389,8319.400391,111.8752365,119.1999969,161.1999969
"Mar 28, 2019, 8:10:48 PM",Run,2373,8.33,2373,2249,8333.900391,112.3600006,119.4000015,161.1999969
"Apr 2, 2019, 7:00:42 PM",Run,3036,10.04,3036,2841,10045.90039,45.07476044,28,48.70000076
"Apr 8, 2019, 7:25:41 PM",Run,3357,11.2,3357,3160,11208.40039,45.61428452,25.79999924,49.79999924
"Apr 11, 2019, 5:13:42 PM",Run,2913,10.55,2913,2897,10554.2002,39.68999863,31.79999924,49.59999847
"Apr 14, 2019, 11:31:18 AM",Run,4849,16.39,4849,4692,16398.80078,81.61904907,25.60000038,49.59999847
"Apr 15, 2019, 4:44:44 PM",Run,3022,10.46,3022,2988,10460,39.47333145,31.79999924,49.59999847
"Apr 18, 2019, 4:34:57 PM",Run,2982,10.5,2982,2975,10505.7002,39.32500076,31.79999924,49.59999847
"Apr 21, 2019, 7:31:55 AM",Run,6611,21.46,6611,6407,21465.80078,94.48000336,23,49.59999847
"Apr 24, 2019, 7:45:25 PM",Run,2836,10.47,2836,2836,10473,39.41999817,31.79999924,49.59999847
"Apr 25, 2019, 6:41:33 PM",Run,3693,12.69,3693,3687,12690.09961,54.81999969,23.70000076,49.59999847
"Apr 29, 2019, 6:28:50 PM",Run,4413,14.48,4413,4407,14479.90039,61.78333282,23.70000076,49.59999847
"May 2, 2019, 5:48:42 PM",Run,4128,14.46,,4076,14464.5,94,23.70000076,49.59999847
"May 7, 2019, 5:28:11 PM",Run,4292,14.56,,4263,14561.90039,92,23.70000076,49.59999847
"May 9, 2019, 6:43:12 PM",Run,4319,14.58,,4287,14587,97,23.70000076,49.59999847
"May 12, 2019, 8:35:22 AM",Run,7573,24.18,,7488,24188.69922,185,20.89999962,49.59999847
"May 14, 2019, 4:19:29 PM",Run,4086,14.61,,4021,14615.7002,88,23.70000076,49.59999847
"May 16, 2019, 4:53:29 PM",Run,4324,14.63,,4293,14636.2002,88,23.70000076,49.59999847
"May 19, 2019, 9:33:43 AM",Run,8758,26.86,,8454,26863,238,21,49.59999847
"May 20, 2019, 4:25:06 PM",Run,3110,10.45,,3053,10451.2998,60,31.79999924,49.59999847
"May 22, 2019, 12:02:46 PM",Run,2998,10.53,,2958,10532.2998,63,31.79999924,49.59999847
"May 30, 2019, 7:26:03 PM",Run,3181,10.51,,3175,10518.5,54,31.79999924,49.59999847
"Jun 1, 2019, 1:02:28 PM",Run,3017,8.67,3017,2666,8676.799805,34.00285721,31.79999924,49.59999847
"Jun 2, 2019, 6:31:59 PM",Run,6669,22.04,,6620,22047,163,22.89999962,49.59999847
"Jun 3, 2019, 6:27:19 PM",Run,3177,10.5,,3164,10503.2998,57,31.79999924,49.59999847
"Jun 5, 2019, 5:46:00 PM",Run,4202,14.54,,4127,14540.90039,84,23.70000076,49.59999847
"Jun 7, 2019, 5:27:45 PM",Run,3016,10.43,,3010,10429.2002,43,31.79999924,49.59999847
"Jun 9, 2019, 4:36:11 PM",Run,6737,18.33,6737,5726,18337.30078,130,21,49.59999847
"Jun 10, 2019, 5:26:29 PM",Run,3668,12.16,3668,3641,12168.90039,57,24.29999924,49.59999847
"Jun 13, 2019, 5:41:20 PM",Run,4652,16.45,,4611,16451.90039,93,25.60000038,49.59999847
"Jun 14, 2019, 6:05:21 PM",Run,3201,10.49,,3201,10493.2002,60,31.79999924,49.59999847
"Jun 17, 2019, 7:45:00 PM",Run,3413,10.43,,3407,10437.40039,78,31.79999924,49.59999847
"Jun 18, 2019, 5:36:10 PM",Run,9660,27.55,,9048,27549.19922,240,21,49.59999847
"Jun 19, 2019, 6:43:48 PM",Run,3158,10.47,,3153,10469.5,60,31.79999924,49.59999847
"Jun 20, 2019, 6:52:41 PM",Run,4574,14.58,,4351,14585.90039,119,23.70000076,49.59999847
"Jun 24, 2019, 8:28:26 PM",Run,3674,12.13,3674,3665,12133.2998,87,24.39999962,49.59999847
"Jun 25, 2019, 8:15:39 PM",Run,1346,5.16,1346,1346,5167.399902,26,32.29999924,49.79999924
"Jun 26, 2019, 6:34:44 PM",Run,4829,16.43,4829,4782,16434.30078,138,25.60000038,49.59999847
"Jun 27, 2019, 6:45:25 PM",Run,3604,12.1,3604,3504,12101.40039,91,24.29999924,49.59999847
"Jun 30, 2019, 6:50:18 PM",Run,9487,29.18,9487,9191,29184.90039,258,20.89999962,49.59999847
"Jul 1, 2019, 7:57:06 PM",Run,4077,13.08,4077,4053,13079.7998,98,23.70000076,49.59999847
"Jul 2, 2019, 4:58:30 PM",Run,1932,6.53,1932,1932,6538.200195,37,31.89999962,49.59999847
"Jul 3, 2019, 5:32:28 PM",Run,5031,16.48,5031,4738,16484.19922,113,25.60000038,49.59999847
"Jul 4, 2019, 8:40:06 PM",Run,3989,13.16,3989,3814,13167.90039,82,23.70000076,49.59999847
"Jul 8, 2019, 7:40:13 PM",Run,4500,14.49,4500,4235,14498.7998,115,23.70000076,49.59999847
"Jul 9, 2019, 7:14:26 PM",Run,5252,16.53,5252,4865,16532.09961,100,25.70000076,49.59999847
"Jul 11, 2019, 7:12:22 PM",Run,3575,12.07,3575,3410,12077.7002,80,24.29999924,49.59999847
"Jul 12, 2019, 7:55:53 PM",Run,2622,10.01,2622,2617,10017.7002,38,31.79999924,49.59999847
"Jul 16, 2019, 7:16:58 PM",Run,3706,11.79,3706,3379,11791.90039,78,23.60000038,49.59999847
"Jul 18, 2019, 7:06:42 PM",Run,3078,9.79,3078,2899,9796.700195,72,25.70000076,49.59999847
"Jul 23, 2019, 7:33:12 PM",Run,4380,14.9,4380,4341,14901.7002,90,23.70000076,49.59999847
"Jul 24, 2019, 7:43:24 PM",Run,3082,10.47,3082,3062,10471.5,59,31.79999924,49.59999847
"Jul 26, 2019, 6:40:48 PM",Run,4443,14.95,4443,4382,14955.7998,95,25.60000038,49.59999847
"Jul 28, 2019, 5:53:06 PM",Run,8586,26.62,8586,8290,26624.59961,224,21,49.59999847
"Jul 29, 2019, 7:27:05 PM",Run,3169,10.43,3169,3025,10434.09961,73,31.79999924,49.59999847
"Jul 31, 2019, 7:16:02 PM",Run,4535,16.43,4535,4529,16433.69922,115,25.60000038,49.59999847
"Aug 1, 2019, 6:59:07 PM",Run,3378,12.16,3378,3369,12160.09961,73,24.29999924,49.59999847
"Aug 9, 2019, 7:29:50 PM",Run,4080,14.19,4080,3989,14192,102,23.60000038,49.5
"Aug 11, 2019, 6:53:37 PM",Run,2800,10.46,2800,2800,10459.5,57,31.79999924,49.59999847
"Aug 12, 2019, 7:59:01 PM",Run,1577,5.53,1577,1473,5534.899902,53,23.70000076,44
"Sep 11, 2019, 6:35:20 PM",Run,1045,3.7,1045,1045,3702.100098,16,32.09999847,47.70000076
"Aug 18, 2019, 9:30:00 AM",Run,6300,21.08,6300,6300,21082.40625,,,
"Sep 13, 2019, 5:10:00 PM",Run,1680,5.63,1680,1680,5632.704102,,,
"Sep 15, 2019, 7:11:00 PM",Run,1679,6.07,1679,1677,6075.100098,40,31.89999962,49.59999847
"Sep 17, 2019, 5:54:29 PM",Run,1786,6.56,1786,1777,6564.600098,41,31.79999924,49.59999847
"Sep 19, 2019, 5:35:22 PM",Run,1719,6.56,1719,1719,6565.100098,44,32,49.59999847
"Oct 21, 2019, 5:30:00 PM",Run,1012,3.7,1012,1012,3701.491211,,,
"Oct 29, 2019, 7:13:26 PM",Run,1474,5.17,1474,1422,5176,43,3.099999905,12.89999962
"Nov 2, 2019, 7:57:22 PM",Run,1624,5.85,1624,1624,5855.5,36,3.599999905,14.89999962
"Nov 12, 2019, 8:02:59 PM",Run,1825,6.43,1825,1797,6435,78,3.700000048,13.80000019
"Nov 17, 2019, 2:07:00 PM",Run,1821,6.53,1821,1795,6530.299805,64,3.599999905,15.60000038
"Nov 20, 2019, 7:24:39 PM",Run,2252,8.26,2252,2242,8261.900391,80,3.099999905,14.5
"Nov 23, 2019, 11:46:21 AM",Run,1301,5.02,1301,1301,5028.5,64,101.8000031,156.6999969
"Jan 6, 2020, 6:31:41 PM",Run,1887,6.18,1887,1867,6179.899902,21.52857208,3,15.39999962
"Jan 8, 2020, 6:30:41 PM",Run,1515,5.02,1515,1515,5028.100098,19.73333359,5.099999905,17.29999924
"Jan 15, 2020, 7:00:01 PM",Run,1705,5.04,1705,1655,5042.600098,18.15999985,5.099999905,17.79999924
"Jan 17, 2020, 9:46:48 AM",Run,1638,5.03,1638,1618,5033.200195,19.83949471,5.099999905,17.20000076
"Jan 21, 2020, 6:34:02 PM",Run,1971,6.28,1971,1952,6283.5,23.3392067,2.700000048,13.5
"Jan 24, 2020, 6:29:21 PM",Run,2077,6.8,2077,2045,6802.799805,24.78333282,3.200000048,13.10000038
"Jan 27, 2020, 6:52:36 PM",Run,2680,8.01,2680,2652,8012.799805,26.13999939,5.099999905,17.79999924
"Jan 31, 2020, 6:54:00 PM",Run,1741,5.95,1741,1741,5956,22.95999908,5.099999905,17.20000076
"Feb 4, 2020, 6:41:50 PM",Run,1585,5.02,1585,1575,5022.899902,19.81999969,5.099999905,17.29999924
"Feb 7, 2020, 6:43:13 PM",Run,3133,9.51,3133,3133,9516.099609,49.54571533,5.099999905,29.79999924
"Feb 11, 2020, 6:25:12 PM",Run,1788,5.89,1788,1771,5891.100098,21.54000092,5.099999905,17.79999924
"Feb 14, 2020, 6:30:03 PM",Run,3417,10.67,3417,3408,10677.7998,51.90904617,5.099999905,29.10000038
"Feb 17, 2020, 6:44:05 PM",Run,1982,7.09,1982,1982,7096.799805,27.66666603,4,17.79999924
"Feb 25, 2020, 7:59:16 PM",Run,1579,5.81,1579,1579,5813.100098,22.97999954,5.099999905,17.20000076
"Feb 27, 2020, 6:27:21 PM",Run,4251,13.41,4251,4242,13409.2998,50.39666748,2.5,29.10000038
"Mar 3, 2020, 6:32:50 PM",Run,2226,7.26,2226,2220,7265.899902,26.89571381,4,17.20000076
"Mar 8, 2020, 12:44:09 PM",Run,3250,10.34,3250,3063,10345.7998,75.44000244,2.5,39.29999924
"Mar 10, 2020, 6:19:33 PM",Run,1605,5.91,1605,1605,5910.5,21.42000008,5.099999905,17.79999924
"Mar 20, 2020, 4:26:59 PM",Run,1487,5.04,1487,1482,5039.200195,20.81999969,5.099999905,17.79999924
"Mar 22, 2020, 12:54:57 PM",Run,1845,6.53,1845,1794,6537.100098,53.06000137,254.3999939,289.8999939
"Mar 24, 2020, 5:29:54 PM",Run,2825,10.07,2825,2812,10076.2002,72.41904449,18,39.09999847
"Mar 26, 2020, 5:21:06 PM",Run,1322,5.03,1322,1301,5029.100098,45.38809586,24.39999962,46.5
"Mar 31, 2020, 11:41:58 AM",Run,3392,10.92,3392,3388,10926,93.70428467,18.20000076,46.5
"Apr 1, 2020, 6:25:30 PM",Run,2218,6.48,2218,2211,6487.700195,58.52555466,24,46.5
"Apr 2, 2020, 6:04:04 PM",Run,1631,5.82,1631,1611,5827,65.77999878,24,56.29999924
"Apr 6, 2020, 3:40:33 PM",Run,3858,12.93,3858,3803,12937.40039,68.65000153,5.300000191,48.70000076
"Apr 10, 2020, 3:15:41 PM",Run,2869,8.09,2869,2869,8092.399902,51.66476059,21,39.59999847
"Apr 13, 2020, 3:33:11 PM",Run,6037,19.36,6037,5910,19364.19922,90.30000305,5.300000191,43.29999924
"Apr 15, 2020, 8:27:08 AM",Run,2989,10.04,2989,2981,10039.2002,90.33714294,21,44.40000153
"Apr 17, 2020, 4:07:06 PM",Run,3382,9.69,3382,3359,9695.5,52.62333298,21,39.09999847
"Apr 20, 2020, 4:00:33 PM",Run,6624,21.22,6624,6615,21219.5,85.6166687,7.900000095,36.09999847
"Apr 22, 2020, 4:18:21 PM",Run,2195,7.39,2195,2162,7396.600098,44.63999939,21.39999962,42.70000076
"Apr 24, 2020, 3:50:45 PM",Run,3425,10.26,3425,3401,10264.7002,61.29000092,6.099999905,60.5
"Apr 28, 2020, 5:17:25 PM",Run,2442,7.25,2442,2434,7249.399902,35.91952515,20.5,36.09999847
"Apr 29, 2020, 4:33:30 PM",Run,2465,8.86,2465,2456,8865.200195,73.65333557,19.5,49.90000153
"Apr 30, 2020, 3:59:48 PM",Run,1591,5.43,1591,1576,5437.799805,106.3633347,24.5,60.90000153
"May 1, 2020, 3:37:49 PM",Run,3715,10.5,3715,3706,10506.7998,40.60571289,17.39999962,30.70000076
"May 2, 2020, 1:08:47 PM",Ride,21559,24.57,21559,6151,24569.40039,97.17713165,3.799999952,36
"May 4, 2020, 3:26:01 PM",Run,6857,22.69,6857,6787,22693.40039,104.1340485,5.300000191,43.29999924
"May 5, 2020, 3:50:29 PM",Run,2528,8.4,2528,2441,8401.799805,32.09999847,21.60000038,43.09999847
"May 6, 2020, 11:14:33 AM",Run,2574,7.36,2574,2537,7361.799805,32.58714294,11.30000019,29.39999962
"May 7, 2020, 4:38:23 PM",Run,3702,10.61,3702,3270,10611.90039,46.24333191,6.199999809,46.29999924
"May 8, 2020, 3:37:07 PM",Run,3964,11.37,3964,3956,11376.7002,35.38571548,6,32.20000076
"May 10, 2020, 5:12:54 PM",Run,1626,5.06,1626,1626,5065.899902,25.4738102,21.39999962,36.09999847
"May 11, 2020, 3:24:41 PM",Run,7290,24.21,7290,7229,24217.5,103.2825012,6.199999809,55.79999924
"May 12, 2020, 1:17:38 PM",Run,3169,10.11,3169,3034,10109.59961,69.19999695,7.699999809,46.79999924
"May 13, 2020, 4:46:21 PM",Run,2853,10.06,2853,2845,10060.7998,63.57666779,25.70000076,75.19999695
"May 14, 2020, 4:31:49 PM",Run,1953,5.6,1953,1953,5606,29.43666649,22.20000076,37.09999847
"May 15, 2020, 2:56:57 PM",Run,4552,12.11,4552,4432,12112.5,91.53916931,7.099999905,48.40000153
"May 18, 2020, 3:30:07 PM",Run,9383,28.99,9383,9271,28994.80078,161.1966705,6.699999809,44.70000076
"May 19, 2020, 4:20:53 PM",Run,3685,9.76,3685,3394,9760.700195,38.65499878,6.699999809,33.40000153
"May 20, 2020, 4:10:23 PM",Run,3256,10.51,3256,3187,10515.2002,110.7842865,15.19999981,48.40000153
"May 21, 2020, 4:09:46 PM",Run,3008,10.17,3008,2979,10171.59961,68.66000366,6.300000191,48.40000153
"May 22, 2020, 4:16:49 PM",Run,4607,13.17,4607,4563,13175.2998,54.80571365,7.099999905,37.09999847
"May 25, 2020, 2:11:10 PM",Ride,10004,38.18,10004,8426,38185.60156,85.2715683,4.199999809,34.29999924
"May 26, 2020, 4:04:29 PM",Run,3000,10.04,3000,2992,10041.40039,57.73583221,17.10000038,37.09999847
"May 27, 2020, 4:26:27 PM",Run,1811,5.11,1811,1811,5112.899902,29.96333313,18.5,37.09999847
"May 28, 2020, 3:25:32 PM",Run,2382,7.4,2382,2382,7400,169.437149,24.39999962,60.90000153
